,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
245921,558638,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-07-01,4.95,16317.0,United Kingdom,2011-07-01 08:16:00
245922,558638,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-07-01,4.95,16317.0,United Kingdom,2011-07-01 08:16:00
245923,558638,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-01,4.15,16317.0,United Kingdom,2011-07-01 08:16:00
245924,558638,23233,WRAP POPPIES  DESIGN,50,2011-07-01,0.42,16317.0,United Kingdom,2011-07-01 08:16:00
245925,558638,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-07-01,6.25,16317.0,United Kingdom,2011-07-01 08:16:00
245926,558638,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-07-01,0.55,16317.0,United Kingdom,2011-07-01 08:16:00
245927,558639,22476,EMPIRE UNION JACK TV DINNER TRAY,4,2011-07-01,4.95,13492.0,Switzerland,2011-07-01 08:55:00
245928,558639,22357,KINGS CHOICE BISCUIT TIN,8,2011-07-01,4.25,13492.0,Switzerland,2011-07-01 08:55:00
245929,558639,20685,DOORMAT RED RETROSPOT,2,2011-07-01,7.95,13492.0,Switzerland,2011-07-01 08:55:00
245930,558639,22366,DOORMAT AIRMAIL ,4,2011-07-01,7.95,13492.0,Switzerland,2011-07-01 08:55:00
245931,558639,21524,DOORMAT SPOTTY HOME SWEET HOME,4,2011-07-01,7.95,13492.0,Switzerland,2011-07-01 08:55:00
245932,558639,21936,RED RETROSPOT PICNIC BAG,10,2011-07-01,2.95,13492.0,Switzerland,2011-07-01 08:55:00
245933,558639,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245934,558639,23209,LUNCH BAG DOILEY PATTERN ,20,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245935,558639,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245936,558639,23207,LUNCH BAG ALPHABET DESIGN,20,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245937,558639,23206,LUNCH BAG APPLE DESIGN,10,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245938,558639,20726,LUNCH BAG WOODLAND,20,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245939,558639,20725,LUNCH BAG RED RETROSPOT,20,2011-07-01,1.65,13492.0,Switzerland,2011-07-01 08:55:00
245940,558640,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-07-01,0.85,14911.0,EIRE,2011-07-01 08:58:00
245941,558640,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-07-01,0.85,14911.0,EIRE,2011-07-01 08:58:00
245942,558640,21770,OPEN CLOSED METAL SIGN,2,2011-07-01,4.95,14911.0,EIRE,2011-07-01 08:58:00
245943,558640,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-07-01,1.45,14911.0,EIRE,2011-07-01 08:58:00
245944,558640,C2,CARRIAGE,1,2011-07-01,50.0,14911.0,EIRE,2011-07-01 08:58:00
245945,558640,22704,WRAP RED APPLES ,25,2011-07-01,0.42,14911.0,EIRE,2011-07-01 08:58:00
245946,558640,21467,CHERRY CROCHET FOOD COVER,6,2011-07-01,3.75,14911.0,EIRE,2011-07-01 08:58:00
245947,558640,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-07-01,0.65,14911.0,EIRE,2011-07-01 08:58:00
245948,558641,23173,REGENCY TEAPOT ROSES ,4,2011-07-01,9.95,17865.0,United Kingdom,2011-07-01 09:19:00
245949,558641,23174,REGENCY SUGAR BOWL GREEN,4,2011-07-01,4.15,17865.0,United Kingdom,2011-07-01 09:19:00
245950,558641,23175,REGENCY MILK JUG PINK ,4,2011-07-01,3.25,17865.0,United Kingdom,2011-07-01 09:19:00
245951,558641,21171,BATHROOM METAL SIGN ,12,2011-07-01,1.45,17865.0,United Kingdom,2011-07-01 09:19:00
245952,558641,82580,BATHROOM METAL SIGN,12,2011-07-01,0.55,17865.0,United Kingdom,2011-07-01 09:19:00
245953,558641,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-07-01,0.83,17865.0,United Kingdom,2011-07-01 09:19:00
245954,558641,82581,TOILET METAL SIGN,12,2011-07-01,0.55,17865.0,United Kingdom,2011-07-01 09:19:00
245955,558641,82552,WASHROOM METAL SIGN,12,2011-07-01,1.45,17865.0,United Kingdom,2011-07-01 09:19:00
245956,558641,22670,FRENCH WC SIGN BLUE METAL,12,2011-07-01,1.25,17865.0,United Kingdom,2011-07-01 09:19:00
245957,558641,21166,COOK WITH WINE METAL SIGN ,12,2011-07-01,2.08,17865.0,United Kingdom,2011-07-01 09:19:00
245958,558641,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-07-01,2.95,17865.0,United Kingdom,2011-07-01 09:19:00
245959,558641,21175,GIN + TONIC DIET METAL SIGN,12,2011-07-01,2.55,17865.0,United Kingdom,2011-07-01 09:19:00
245960,558641,22115,METAL SIGN EMPIRE TEA,6,2011-07-01,2.95,17865.0,United Kingdom,2011-07-01 09:19:00
245961,558641,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245962,558641,21164,HOME SWEET HOME METAL SIGN ,18,2011-07-01,2.95,17865.0,United Kingdom,2011-07-01 09:19:00
245963,558641,21172,PARTY METAL SIGN ,12,2011-07-01,1.45,17865.0,United Kingdom,2011-07-01 09:19:00
245964,558641,21770,OPEN CLOSED METAL SIGN,6,2011-07-01,4.95,17865.0,United Kingdom,2011-07-01 09:19:00
245965,558641,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-07-01,1.69,17865.0,United Kingdom,2011-07-01 09:19:00
245966,558641,21903,MAN FLU METAL SIGN,12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245967,558641,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-07-01,1.69,17865.0,United Kingdom,2011-07-01 09:19:00
245968,558641,21905,MORE BUTTER METAL SIGN ,12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245969,558641,21907,I'M ON HOLIDAY METAL SIGN,12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245970,558641,82582,AREA PATROLLED METAL SIGN,12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245971,558641,21908,CHOCOLATE THIS WAY METAL SIGN,24,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245972,558641,82567,"AIRLINE LOUNGE,METAL SIGN",12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245973,558641,82600,NO SINGING METAL SIGN,12,2011-07-01,2.1,17865.0,United Kingdom,2011-07-01 09:19:00
245974,558641,21843,RED RETROSPOT CAKE STAND,2,2011-07-01,10.95,17865.0,United Kingdom,2011-07-01 09:19:00
245975,558641,22423,REGENCY CAKESTAND 3 TIER,16,2011-07-01,10.95,17865.0,United Kingdom,2011-07-01 09:19:00
245976,558641,21626,VINTAGE UNION JACK PENNANT,12,2011-07-01,1.95,17865.0,United Kingdom,2011-07-01 09:19:00
245977,558642,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-01,2.08,17667.0,United Kingdom,2011-07-01 09:47:00
245978,558642,85099B,JUMBO BAG RED RETROSPOT,10,2011-07-01,2.08,17667.0,United Kingdom,2011-07-01 09:47:00
245979,558642,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-07-01,0.85,17667.0,United Kingdom,2011-07-01 09:47:00
245980,558642,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-07-01,9.95,17667.0,United Kingdom,2011-07-01 09:47:00
245981,558642,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-07-01,1.45,17667.0,United Kingdom,2011-07-01 09:47:00
245982,558642,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-07-01,1.25,17667.0,United Kingdom,2011-07-01 09:47:00
245983,558642,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-07-01,1.25,17667.0,United Kingdom,2011-07-01 09:47:00
245984,558642,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2011-07-01,7.95,17667.0,United Kingdom,2011-07-01 09:47:00
245985,558642,21900,"KEY FOB , SHED",24,2011-07-01,0.65,17667.0,United Kingdom,2011-07-01 09:47:00
245986,558642,22605,WOODEN CROQUET GARDEN SET,4,2011-07-01,12.75,17667.0,United Kingdom,2011-07-01 09:47:00
245987,558642,85175,CACTI T-LIGHT CANDLES,32,2011-07-01,0.42,17667.0,United Kingdom,2011-07-01 09:47:00
245988,558642,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-07-01,5.95,17667.0,United Kingdom,2011-07-01 09:47:00
245989,558642,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-07-01,5.95,17667.0,United Kingdom,2011-07-01 09:47:00
245990,558642,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-07-01,2.95,17667.0,United Kingdom,2011-07-01 09:47:00
245991,558642,23299,FOOD COVER WITH BEADS SET 2 ,6,2011-07-01,3.75,17667.0,United Kingdom,2011-07-01 09:47:00
245992,558642,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-07-01,4.95,17667.0,United Kingdom,2011-07-01 09:47:00
245993,558642,22961,JAM MAKING SET PRINTED,12,2011-07-01,1.45,17667.0,United Kingdom,2011-07-01 09:47:00
245994,558642,22424,ENAMEL BREAD BIN CREAM,1,2011-07-01,12.75,17667.0,United Kingdom,2011-07-01 09:47:00
245995,558642,47566,PARTY BUNTING,8,2011-07-01,4.95,17667.0,United Kingdom,2011-07-01 09:47:00
245996,558642,23298,SPOTTY BUNTING,3,2011-07-01,4.95,17667.0,United Kingdom,2011-07-01 09:47:00
245997,558642,20718,RED RETROSPOT SHOPPER BAG,10,2011-07-01,1.25,17667.0,United Kingdom,2011-07-01 09:47:00
245998,558643,23110,PARISIENNE KEY CABINET ,2,2011-07-01,5.75,13534.0,United Kingdom,2011-07-01 09:51:00
245999,558643,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246000,558643,21930,JUMBO STORAGE BAG SKULLS,10,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246001,558643,20713,JUMBO BAG OWLS,20,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246002,558643,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246003,558643,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246004,558643,23199,JUMBO BAG APPLES,10,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246005,558643,23200,JUMBO BAG PEARS,20,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246006,558643,22386,JUMBO BAG PINK POLKADOT,20,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246007,558643,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246008,558643,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246009,558643,85099B,JUMBO BAG RED RETROSPOT,20,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246010,558643,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-01,2.08,13534.0,United Kingdom,2011-07-01 09:51:00
246011,558643,20718,RED RETROSPOT SHOPPER BAG,10,2011-07-01,1.25,13534.0,United Kingdom,2011-07-01 09:51:00
246012,558643,20717,STRAWBERRY SHOPPER BAG,10,2011-07-01,1.25,13534.0,United Kingdom,2011-07-01 09:51:00
246013,558644,C2,CARRIAGE,1,2011-07-01,50.0,14156.0,EIRE,2011-07-01 10:16:00
246014,558644,84078A,SET/4 WHITE RETRO STORAGE CUBES ,18,2011-07-01,34.95,14156.0,EIRE,2011-07-01 10:16:00
246015,558647,22384,LUNCH BAG PINK POLKADOT,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246016,558647,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246017,558647,22273,FELTCRAFT DOLL MOLLY,6,2011-07-01,2.95,14868.0,United Kingdom,2011-07-01 10:39:00
246018,558647,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-07-01,3.75,14868.0,United Kingdom,2011-07-01 10:39:00
246019,558647,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-07-01,3.75,14868.0,United Kingdom,2011-07-01 10:39:00
246020,558647,22150,3 STRIPEY MICE FELTCRAFT,6,2011-07-01,1.95,14868.0,United Kingdom,2011-07-01 10:39:00
246021,558647,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-07-01,1.45,14868.0,United Kingdom,2011-07-01 10:39:00
246022,558647,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-07-01,3.25,14868.0,United Kingdom,2011-07-01 10:39:00
246023,558647,21912,VINTAGE SNAKES & LADDERS,4,2011-07-01,3.75,14868.0,United Kingdom,2011-07-01 10:39:00
246024,558647,23229,VINTAGE DONKEY TAIL GAME ,6,2011-07-01,3.75,14868.0,United Kingdom,2011-07-01 10:39:00
246025,558647,22605,WOODEN CROQUET GARDEN SET,4,2011-07-01,12.75,14868.0,United Kingdom,2011-07-01 10:39:00
246026,558647,22570,FELTCRAFT CUSHION RABBIT,4,2011-07-01,3.75,14868.0,United Kingdom,2011-07-01 10:39:00
246027,558647,22568,FELTCRAFT CUSHION OWL,4,2011-07-01,3.75,14868.0,United Kingdom,2011-07-01 10:39:00
246028,558647,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-07-01,0.62,14868.0,United Kingdom,2011-07-01 10:39:00
246029,558647,22493,PAINT YOUR OWN CANVAS SET,12,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246030,558647,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-07-01,1.25,14868.0,United Kingdom,2011-07-01 10:39:00
246031,558647,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-07-01,1.25,14868.0,United Kingdom,2011-07-01 10:39:00
246032,558647,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,2011-07-01,1.25,14868.0,United Kingdom,2011-07-01 10:39:00
246033,558647,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2011-07-01,0.85,14868.0,United Kingdom,2011-07-01 10:39:00
246034,558647,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-07-01,8.5,14868.0,United Kingdom,2011-07-01 10:39:00
246035,558647,21935,SUKI  SHOULDER BAG,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246036,558647,21934,SKULL SHOULDER BAG,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246037,558647,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246038,558647,23206,LUNCH BAG APPLE DESIGN,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246039,558647,20727,LUNCH BAG  BLACK SKULL.,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246040,558647,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-01,1.65,14868.0,United Kingdom,2011-07-01 10:39:00
246041,558653,22961,JAM MAKING SET PRINTED,12,2011-07-01,1.45,14868.0,United Kingdom,2011-07-01 10:40:00
246042,558663,23574,,100,2011-07-01,0.0,,United Kingdom,2011-07-01 10:44:00
246043,558671,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-07-01,2.1,17123.0,United Kingdom,2011-07-01 10:47:00
246044,558671,82600,NO SINGING METAL SIGN,12,2011-07-01,2.1,17123.0,United Kingdom,2011-07-01 10:47:00
246045,558671,22639,SET OF 4 NAPKIN CHARMS HEARTS,12,2011-07-01,2.55,17123.0,United Kingdom,2011-07-01 10:47:00
246046,558671,22296,HEART IVORY TRELLIS LARGE,24,2011-07-01,1.65,17123.0,United Kingdom,2011-07-01 10:47:00
246047,558671,22297,HEART IVORY TRELLIS SMALL,24,2011-07-01,1.25,17123.0,United Kingdom,2011-07-01 10:47:00
246048,558671,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-07-01,1.25,17123.0,United Kingdom,2011-07-01 10:47:00
246049,558671,23226,FILIGREE HEART DAISY WHITE,24,2011-07-01,1.25,17123.0,United Kingdom,2011-07-01 10:47:00
246050,558671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-07-01,2.95,17123.0,United Kingdom,2011-07-01 10:47:00
246051,558671,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-07-01,0.85,17123.0,United Kingdom,2011-07-01 10:47:00
246052,558679,M,Manual,1,2011-07-01,1.0,17800.0,United Kingdom,2011-07-01 10:58:00
246053,558679,22383,LUNCH BAG SUKI DESIGN ,3,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246054,558679,22332,SKULLS PARTY BAG + STICKER SET,3,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246055,558679,47599A,PINK PARTY BAGS,2,2011-07-01,2.1,17800.0,United Kingdom,2011-07-01 10:58:00
246056,558679,47599B,BLUE PARTY BAGS ,2,2011-07-01,2.1,17800.0,United Kingdom,2011-07-01 10:58:00
246057,558679,20728,LUNCH BAG CARS BLUE,2,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246058,558679,22149,FELTCRAFT 6 FLOWER FRIENDS,7,2011-07-01,2.1,17800.0,United Kingdom,2011-07-01 10:58:00
246059,558679,22147,FELTCRAFT BUTTERFLY HEARTS,4,2011-07-01,1.45,17800.0,United Kingdom,2011-07-01 10:58:00
246060,558679,10133,COLOURING PENCILS BROWN TUBE,20,2011-07-01,0.42,17800.0,United Kingdom,2011-07-01 10:58:00
246061,558679,20974,12 PENCILS SMALL TUBE SKULL,1,2011-07-01,0.65,17800.0,United Kingdom,2011-07-01 10:58:00
246062,558679,22737,RIBBON REEL CHRISTMAS PRESENT ,5,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246063,558679,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246064,558679,22736,RIBBON REEL MAKING SNOWMEN ,5,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246065,558679,22150,3 STRIPEY MICE FELTCRAFT,6,2011-07-01,1.95,17800.0,United Kingdom,2011-07-01 10:58:00
246066,558679,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-07-01,1.45,17800.0,United Kingdom,2011-07-01 10:58:00
246067,558679,47566B,TEA TIME PARTY BUNTING,3,2011-07-01,4.95,17800.0,United Kingdom,2011-07-01 10:58:00
246068,558679,20727,LUNCH BAG  BLACK SKULL.,2,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246069,558679,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-07-01,2.1,17800.0,United Kingdom,2011-07-01 10:58:00
246070,558679,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2011-07-01,1.45,17800.0,United Kingdom,2011-07-01 10:58:00
246071,558679,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-07-01,2.1,17800.0,United Kingdom,2011-07-01 10:58:00
246072,558679,20725,LUNCH BAG RED RETROSPOT,2,2011-07-01,1.65,17800.0,United Kingdom,2011-07-01 10:58:00
246073,558679,47599A,PINK PARTY BAGS,3,2011-07-01,2.1,17800.0,United Kingdom,2011-07-01 10:58:00
246074,558680,20711,JUMBO BAG TOYS ,1,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246075,558680,21116,OWL DOORSTOP,1,2011-07-01,8.29,,United Kingdom,2011-07-01 11:19:00
246076,558680,21166,COOK WITH WINE METAL SIGN ,1,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246077,558680,21175,GIN + TONIC DIET METAL SIGN,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:19:00
246078,558680,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,2011-07-01,3.29,,United Kingdom,2011-07-01 11:19:00
246079,558680,21358,TOAST ITS - HAPPY BIRTHDAY,1,2011-07-01,2.46,,United Kingdom,2011-07-01 11:19:00
246080,558680,21411,GINGHAM HEART  DOORSTOP RED,1,2011-07-01,8.29,,United Kingdom,2011-07-01 11:19:00
246081,558680,21724,PANDA AND BUNNIES STICKER SHEET,1,2011-07-01,1.63,,United Kingdom,2011-07-01 11:19:00
246082,558680,21930,JUMBO STORAGE BAG SKULLS,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:19:00
246083,558680,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246084,558680,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-07-01,16.63,,United Kingdom,2011-07-01 11:19:00
246085,558680,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-07-01,1.63,,United Kingdom,2011-07-01 11:19:00
246086,558680,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:19:00
246087,558680,22379,RECYCLING BAG RETROSPOT ,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:19:00
246088,558680,22386,JUMBO BAG PINK POLKADOT,2,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246089,558680,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246090,558680,22630,DOLLY GIRL LUNCH BOX,1,2011-07-01,2.46,,United Kingdom,2011-07-01 11:19:00
246091,558680,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246092,558680,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-07-01,8.29,,United Kingdom,2011-07-01 11:19:00
246093,558680,23032,DRAWER KNOB CRACKLE GLAZE IVORY,2,2011-07-01,3.29,,United Kingdom,2011-07-01 11:19:00
246094,558680,47566b,TEA TIME PARTY BUNTING,1,2011-07-01,8.29,,United Kingdom,2011-07-01 11:19:00
246095,558680,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:19:00
246096,558680,85099B,JUMBO BAG RED RETROSPOT,4,2011-07-01,4.13,,United Kingdom,2011-07-01 11:19:00
246097,558680,DOT,DOTCOM POSTAGE,1,2011-07-01,64.88,,United Kingdom,2011-07-01 11:19:00
246098,558681,20685,DOORMAT RED RETROSPOT,1,2011-07-01,16.63,,United Kingdom,2011-07-01 11:20:00
246099,558681,20711,JUMBO BAG TOYS ,1,2011-07-01,4.13,,United Kingdom,2011-07-01 11:20:00
246100,558681,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-07-01,7.46,,United Kingdom,2011-07-01 11:20:00
246101,558681,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:20:00
246102,558681,21930,JUMBO STORAGE BAG SKULLS,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:20:00
246103,558681,21931,JUMBO STORAGE BAG SUKI,3,2011-07-01,4.13,,United Kingdom,2011-07-01 11:20:00
246104,558681,21943,CAKES AND RABBITS DESIGN FLANNEL ,1,2011-07-01,1.63,,United Kingdom,2011-07-01 11:20:00
246105,558681,21944,KITTENS DESIGN FLANNEL,1,2011-07-01,1.63,,United Kingdom,2011-07-01 11:20:00
246106,558681,22041,"RECORD FRAME 7"" SINGLE SIZE ",4,2011-07-01,4.96,,United Kingdom,2011-07-01 11:20:00
246107,558681,22082,RIBBON REEL STRIPES DESIGN ,1,2011-07-01,4.13,,United Kingdom,2011-07-01 11:20:00
246108,558681,22089,PAPER BUNTING VINTAGE PAISLEY,2,2011-07-01,4.13,,United Kingdom,2011-07-01 11:20:00
246109,558681,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-07-01,5.79,,United Kingdom,2011-07-01 11:20:00
246110,558681,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-07-01,11.63,,United Kingdom,2011-07-01 11:20:00
246111,558681,22378,WALL TIDY RETROSPOT ,1,2011-07-01,4.96,,United Kingdom,2011-07-01 11:20:00
246112,558681,22379,RECYCLING BAG RETROSPOT ,2,2011-07-01,4.96,,United Kingdom,2011-07-01 11:20:00
246113,558681,22386,JUMBO BAG PINK POLKADOT,3,2011-07-01,4.13,,United Kingdom,2011-07-01 11:20:00
